0
1
1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1
1 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0  2 16
1 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		1 -1 -1
1 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		1 -1 -1
1 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		1 -1 -1
1 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		1 -1 -1
1 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		1 -1 -1
1 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		1 -1 -1
1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1

2
1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1
0  1 31		0 -1 -1		0 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1 	1 -1 -1		1 -1 -1		0 -1 -1		1 -1 -1		1 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		1 -1 -1
1 -1 -1		1 -1 -1		0 -1 -1		1 -1 -1 	1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		0 -1 -1		1 -1 -1		0 -1 -1		1 -1 -1
1 -1 -1		1 -1 -1		0 -1 -1		1 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		1 -1 -1		0 -1 -1		1 -1 -1		0 -1 -1		1 -1 -1
1 -1 -1		1 -1 -1		0 -1 -1		1 -1 -1		0 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		0 -1 -1		1 -1 -1		0 -1 -1		1 -1 -1		0 -1 -1		1 -1 -1
1 -1 -1		1 -1 -1		0 -1 -1		1 -1 -1		0 -1 -1		1 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		1 -1 -1		0 -1 -1		1 -1 -1		0 -1 -1		1 -1 -1
1 -1 -1		1 -1 -1		0 -1 -1		1 -1 -1		0 -1 -1		1 -1 -1		0 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		0 -1 -1		1 -1 -1		0 -1 -1		1 -1 -1
1 -1 -1		1 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		1 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		1 -1 -1
1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		0 5  13		1 -1 -1		1 -1 -1

3
1 -1 -1		1 -1 -1		0 0 130		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1
1 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		1 -1 -1
1 -1 -1		0 -1 -1		0 -1 -1		1 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		1 -1 -1
1 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		1 -1 -1
1 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0  4 64
1 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		1 -1 -1
1 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		1 -1 -1
1 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		1 -1 -1
1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1

4
1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1
1 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		1 -1 -1
1 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		1 -1 -1
1 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		1 -1 -1
0  3 79		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0  5 64
1 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		1 -1 -1
1 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		1 -1 -1
1 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		1 -1 -1
1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1

5
1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		0 2 141		1 -1 -1		1 -1 -1
1 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		1 -1 -1
1 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		1 -1 -1
1 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		1 -1 -1
0  4 79		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		1 -1 -1
1 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		1 -1 -1
1 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		1 -1 -1
1 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		1 -1 -1
1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		0  8 13		1 -1 -1		1 -1 -1

6
1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1
1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		1 -1 -1
1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		1 -1 -1
1 -1 -1		1 -1 -1		1 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		1 -1 -1
1 -1 -1		1 -1 -1		2 100 63	0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0  7 64
1 -1 -1		1 -1 -1		1 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		1 -1 -1
1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		1 -1 -1
1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		1 -1 -1
1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1

7
1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1
1 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		1 -1 -1
1 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		1 -1 -1
1 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		1 -1 -1
0  6 79		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0  8 64
1 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		1 -1 -1
1 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		1 -1 -1
1 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		1 -1 -1
1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1

8
1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		0 5 141		1 -1 -1		1 -1 -1
1 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		1 -1 -1
1 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		1 -1 -1
1 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		1 -1 -1
0  7 79		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		1 -1 -1
1 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		1 -1 -1
1 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		1 -1 -1
1 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		0 -1 -1		1 -1 -1
1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1		1 -1 -1

100
4 -1 -1		4 -1 -1 	4 -1 -1		4 -1 -1 	4 -1 -1		4 -1 -1		4 -1 -1 	4 -1 -1		4 -1 -1 	4 -1 -1		4 -1 -1		4 -1 -1 	4 -1 -1		4 -1 -1 	4 -1 -1		4 -1 -1
4 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		4 -1 -1
4 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		4 -1 -1
4 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		4 -1 -1
3 101 79	3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3  6 67
4 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		4 -1 -1
4 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		4 -1 -1
4 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		4 -1 -1
4 -1 -1		4 -1 -1 	4 -1 -1		4 -1 -1 	4 -1 -1		4 -1 -1		4 -1 -1 	4 -1 -1		4 -1 -1 	4 -1 -1		4 -1 -1		4 -1 -1 	4 -1 -1		4 -1 -1 	4 -1 -1		4 -1 -1

101
4 -1 -1		4 -1 -1 	4 -1 -1		4 -1 -1 	4 -1 -1		4 -1 -1		4 -1 -1 	3 102 135	4 -1 -1 	4 -1 -1		4 -1 -1		4 -1 -1 	4 -1 -1		4 -1 -1 	4 -1 -1		4 -1 -1
4 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		4 -1 -1
4 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		4 -1 -1
4 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		4 -1 -1
4 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 100 64
4 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		4 -1 -1
4 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		4 -1 -1
4 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		4 -1 -1
4 -1 -1		4 -1 -1 	4 -1 -1		4 -1 -1 	4 -1 -1		4 -1 -1		4 -1 -1 	4 -1 -1		4 -1 -1 	4 -1 -1		4 -1 -1		4 -1 -1 	4 -1 -1		4 -1 -1 	4 -1 -1		4 -1 -1

102
4 -1 -1		4 -1 -1 	4 -1 -1		4 -1 -1 	4 -1 -1		4 -1 -1		4 -1 -1 	3 103 135	4 -1 -1 	4 -1 -1		4 -1 -1		4 -1 -1 	4 -1 -1		4 -1 -1 	4 -1 -1		4 -1 -1
4 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		4 -1 -1
4 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		4 -1 -1
4 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		4 -1 -1
4 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		4 -1 -1
4 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		4 -1 -1
4 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		4 -1 -1
4 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		3 -1 -1		4 -1 -1
4 -1 -1		4 -1 -1 	4 -1 -1		4 -1 -1 	4 -1 -1		4 -1 -1		4 -1 -1 	3 101 7		4 -1 -1 	4 -1 -1		4 -1 -1		4 -1 -1 	4 -1 -1		4 -1 -1 	4 -1 -1		4 -1 -1

103
4 -1 -1		4 -1 -1 	4 -1 -1		4 -1 -1 	4 -1 -1		4 -1 -1		4 -1 -1 	4 -1 -1		4 -1 -1 	4 -1 -1		4 -1 -1		4 -1 -1 	4 -1 -1		4 -1 -1 	4 -1 -1		4 -1 -1
